Series ID,Year,Period,Value,Description
LNS13008516,1952,7,194,Unemployed for 15 Weeks & over
LNS13008516,1952,8,211,Unemployed for 15 Weeks & over
LNS13008516,1952,10,249,Unemployed for 15 Weeks & over
LNS13008516,1952,10,230,Unemployed for 15 Weeks & over
LNS13008516,1952,11,216,Unemployed for 15 Weeks & over
LNS13008516,1952,12,238,Unemployed for 15 Weeks & over
LNS13008516,1953,1,268,Unemployed for 15 Weeks & over
LNS13008516,1953,2,208,Unemployed for 15 Weeks & over
LNS13008516,1953,3,213,Unemployed for 15 Weeks & over
LNS13008516,1953,4,180,Unemployed for 15 Weeks & over
LNS13008516,1953,5,176,Unemployed for 15 Weeks & over
LNS13008516,1953,6,213,Unemployed for 15 Weeks & over
LNS13008516,1953,7,168,Unemployed for 15 Weeks & over
LNS13008516,1953,8,177,Unemployed for 15 Weeks & over
LNS13008516,1953,10,178,Unemployed for 15 Weeks & over
LNS13008516,1953,10,190,Unemployed for 15 Weeks & over
LNS13008516,1953,11,259,Unemployed for 15 Weeks & over
LNS13008516,1953,12,309,Unemployed for 15 Weeks & over
LNS13008516,1954,1,372,Unemployed for 15 Weeks & over
LNS13008516,1954,2,532,Unemployed for 15 Weeks & over
LNS13008516,1954,3,765,Unemployed for 15 Weeks & over
LNS13008516,1954,4,774,Unemployed for 15 Weeks & over
LNS13008516,1954,5,879,Unemployed for 15 Weeks & over
LNS13008516,1954,6,880,Unemployed for 15 Weeks & over
LNS13008516,1954,7,932,Unemployed for 15 Weeks & over
LNS13008516,1954,8,1002,Unemployed for 15 Weeks & over
LNS13008516,1954,10,1017,Unemployed for 15 Weeks & over
LNS13008516,1954,10,1009,Unemployed for 15 Weeks & over
LNS13008516,1954,11,975,Unemployed for 15 Weeks & over
LNS13008516,1954,12,827,Unemployed for 15 Weeks & over
LNS13008516,1955,1,882,Unemployed for 15 Weeks & over
LNS13008516,1955,2,826,Unemployed for 15 Weeks & over
LNS13008516,1955,3,816,Unemployed for 15 Weeks & over
LNS13008516,1955,4,811,Unemployed for 15 Weeks & over
LNS13008516,1955,5,734,Unemployed for 15 Weeks & over
LNS13008516,1955,6,668,Unemployed for 15 Weeks & over
LNS13008516,1955,7,640,Unemployed for 15 Weeks & over
LNS13008516,1955,8,535,Unemployed for 15 Weeks & over
LNS13008516,1955,10,558,Unemployed for 15 Weeks & over
LNS13008516,1955,10,572,Unemployed for 15 Weeks & over
LNS13008516,1955,11,564,Unemployed for 15 Weeks & over
LNS13008516,1955,12,581,Unemployed for 15 Weeks & over
LNS13008516,1956,1,561,Unemployed for 15 Weeks & over
LNS13008516,1956,2,545,Unemployed for 15 Weeks & over
LNS13008516,1956,3,521,Unemployed for 15 Weeks & over
LNS13008516,1956,4,476,Unemployed for 15 Weeks & over
LNS13008516,1956,5,506,Unemployed for 15 Weeks & over
LNS13008516,1956,6,516,Unemployed for 15 Weeks & over
LNS13008516,1956,7,523,Unemployed for 15 Weeks & over
LNS13008516,1956,8,543,Unemployed for 15 Weeks & over
LNS13008516,1956,10,577,Unemployed for 15 Weeks & over
LNS13008516,1956,10,530,Unemployed for 15 Weeks & over
LNS13008516,1956,11,575,Unemployed for 15 Weeks & over
LNS13008516,1956,12,567,Unemployed for 15 Weeks & over
LNS13008516,1957,1,509,Unemployed for 15 Weeks & over
LNS13008516,1957,2,530,Unemployed for 15 Weeks & over
LNS13008516,1957,3,514,Unemployed for 15 Weeks & over
LNS13008516,1957,4,516,Unemployed for 15 Weeks & over
LNS13008516,1957,5,538,Unemployed for 15 Weeks & over
LNS13008516,1957,6,526,Unemployed for 15 Weeks & over
LNS13008516,1957,7,535,Unemployed for 15 Weeks & over
LNS13008516,1957,8,542,Unemployed for 15 Weeks & over
LNS13008516,1957,10,559,Unemployed for 15 Weeks & over
LNS13008516,1957,10,650,Unemployed for 15 Weeks & over
LNS13008516,1957,11,674,Unemployed for 15 Weeks & over
LNS13008516,1957,12,731,Unemployed for 15 Weeks & over
LNS13008516,1958,1,879,Unemployed for 15 Weeks & over
LNS13008516,1958,2,1005,Unemployed for 15 Weeks & over
LNS13008516,1958,3,1128,Unemployed for 15 Weeks & over
LNS13008516,1958,4,1387,Unemployed for 15 Weeks & over
LNS13008516,1958,5,1493,Unemployed for 15 Weeks & over
LNS13008516,1958,6,1677,Unemployed for 15 Weeks & over
LNS13008516,1958,7,1796,Unemployed for 15 Weeks & over
LNS13008516,1958,8,1888,Unemployed for 15 Weeks & over
LNS13008516,1958,10,1795,Unemployed for 15 Weeks & over
LNS13008516,1958,10,1708,Unemployed for 15 Weeks & over
LNS13008516,1958,11,1570,Unemployed for 15 Weeks & over
LNS13008516,1958,12,1490,Unemployed for 15 Weeks & over
LNS13008516,1959,1,1396,Unemployed for 15 Weeks & over
LNS13008516,1959,2,1277,Unemployed for 15 Weeks & over
LNS13008516,1959,3,1210,Unemployed for 15 Weeks & over
LNS13008516,1959,4,1039,Unemployed for 15 Weeks & over
LNS13008516,1959,5,965,Unemployed for 15 Weeks & over
LNS13008516,1959,6,963,Unemployed for 15 Weeks & over
LNS13008516,1959,7,889,Unemployed for 15 Weeks & over
LNS13008516,1959,8,889,Unemployed for 15 Weeks & over
LNS13008516,1959,10,895,Unemployed for 15 Weeks & over
LNS13008516,1959,10,883,Unemployed for 15 Weeks & over
LNS13008516,1959,11,982,Unemployed for 15 Weeks & over
LNS13008516,1959,12,920,Unemployed for 15 Weeks & over
LNS13008516,1960,1,915,Unemployed for 15 Weeks & over
LNS13008516,1960,2,841,Unemployed for 15 Weeks & over
LNS13008516,1960,3,959,Unemployed for 15 Weeks & over
LNS13008516,1960,4,896,Unemployed for 15 Weeks & over
LNS13008516,1960,5,797,Unemployed for 15 Weeks & over
LNS13008516,1960,6,854,Unemployed for 15 Weeks & over
LNS13008516,1960,7,921,Unemployed for 15 Weeks & over
LNS13008516,1960,8,927,Unemployed for 15 Weeks & over
LNS13008516,1960,10,982,Unemployed for 15 Weeks & over
LNS13008516,1960,10,1189,Unemployed for 15 Weeks & over
LNS13008516,1960,11,1223,Unemployed for 15 Weeks & over
LNS13008516,1960,12,1142,Unemployed for 15 Weeks & over
LNS13008516,1961,1,1328,Unemployed for 15 Weeks & over
LNS13008516,1961,2,1416,Unemployed for 15 Weeks & over
LNS13008516,1961,3,1463,Unemployed for 15 Weeks & over
LNS13008516,1961,4,1598,Unemployed for 15 Weeks & over
LNS13008516,1961,5,1686,Unemployed for 15 Weeks & over
LNS13008516,1961,6,1651,Unemployed for 15 Weeks & over
LNS13008516,1961,7,1830,Unemployed for 15 Weeks & over
LNS13008516,1961,8,1649,Unemployed for 15 Weeks & over
LNS13008516,1961,10,1531,Unemployed for 15 Weeks & over
LNS13008516,1961,10,1481,Unemployed for 15 Weeks & over
LNS13008516,1961,11,1388,Unemployed for 15 Weeks & over
LNS13008516,1961,12,1361,Unemployed for 15 Weeks & over
LNS13008516,1962,1,1235,Unemployed for 15 Weeks & over
LNS13008516,1962,2,1244,Unemployed for 15 Weeks & over
LNS13008516,1962,3,1162,Unemployed for 15 Weeks & over
LNS13008516,1962,4,1122,Unemployed for 15 Weeks & over
LNS13008516,1962,5,1134,Unemployed for 15 Weeks & over
LNS13008516,1962,6,1079,Unemployed for 15 Weeks & over
LNS13008516,1962,7,1049,Unemployed for 15 Weeks & over
LNS13008516,1962,8,1081,Unemployed for 15 Weeks & over
LNS13008516,1962,10,1096,Unemployed for 15 Weeks & over
LNS13008516,1962,10,1022,Unemployed for 15 Weeks & over
LNS13008516,1962,11,1051,Unemployed for 15 Weeks & over
LNS13008516,1962,12,1068,Unemployed for 15 Weeks & over
LNS13008516,1963,1,1122,Unemployed for 15 Weeks & over
LNS13008516,1963,2,1137,Unemployed for 15 Weeks & over
LNS13008516,1963,3,1087,Unemployed for 15 Weeks & over
LNS13008516,1963,4,1071,Unemployed for 15 Weeks & over
LNS13008516,1963,5,1157,Unemployed for 15 Weeks & over
LNS13008516,1963,6,1067,Unemployed for 15 Weeks & over
LNS13008516,1963,7,1070,Unemployed for 15 Weeks & over
LNS13008516,1963,8,1114,Unemployed for 15 Weeks & over
LNS13008516,1963,10,1069,Unemployed for 15 Weeks & over
LNS13008516,1963,10,1071,Unemployed for 15 Weeks & over
LNS13008516,1963,11,1054,Unemployed for 15 Weeks & over
LNS13008516,1963,12,1007,Unemployed for 15 Weeks & over
LNS13008516,1964,1,1057,Unemployed for 15 Weeks & over
LNS13008516,1964,2,1015,Unemployed for 15 Weeks & over
LNS13008516,1964,3,1039,Unemployed for 15 Weeks & over
LNS13008516,1964,4,934,Unemployed for 15 Weeks & over
LNS13008516,1964,5,975,Unemployed for 15 Weeks & over
LNS13008516,1964,6,1047,Unemployed for 15 Weeks & over
LNS13008516,1964,7,1002,Unemployed for 15 Weeks & over
LNS13008516,1964,8,934,Unemployed for 15 Weeks & over
LNS13008516,1964,10,917,Unemployed for 15 Weeks & over
LNS13008516,1964,10,903,Unemployed for 15 Weeks & over
LNS13008516,1964,11,922,Unemployed for 15 Weeks & over
LNS13008516,1964,12,873,Unemployed for 15 Weeks & over
LNS13008516,1965,1,793,Unemployed for 15 Weeks & over
LNS13008516,1965,2,919,Unemployed for 15 Weeks & over
LNS13008516,1965,3,796,Unemployed for 15 Weeks & over
LNS13008516,1965,4,796,Unemployed for 15 Weeks & over
LNS13008516,1965,5,736,Unemployed for 15 Weeks & over
LNS13008516,1965,6,786,Unemployed for 15 Weeks & over
LNS13008516,1965,7,683,Unemployed for 15 Weeks & over
LNS13008516,1965,8,733,Unemployed for 15 Weeks & over
LNS13008516,1965,10,732,Unemployed for 15 Weeks & over
LNS13008516,1965,10,672,Unemployed for 15 Weeks & over
LNS13008516,1965,11,645,Unemployed for 15 Weeks & over
LNS13008516,1965,12,659,Unemployed for 15 Weeks & over
LNS13008516,1966,1,623,Unemployed for 15 Weeks & over
LNS13008516,1966,2,594,Unemployed for 15 Weeks & over
LNS13008516,1966,3,583,Unemployed for 15 Weeks & over
LNS13008516,1966,4,575,Unemployed for 15 Weeks & over
LNS13008516,1966,5,534,Unemployed for 15 Weeks & over
LNS13008516,1966,6,475,Unemployed for 15 Weeks & over
LNS13008516,1966,7,427,Unemployed for 15 Weeks & over
LNS13008516,1966,8,464,Unemployed for 15 Weeks & over
LNS13008516,1966,10,488,Unemployed for 15 Weeks & over
LNS13008516,1966,10,494,Unemployed for 15 Weeks & over
LNS13008516,1966,11,464,Unemployed for 15 Weeks & over
LNS13008516,1966,12,488,Unemployed for 15 Weeks & over
LNS13008516,1967,1,489,Unemployed for 15 Weeks & over
LNS13008516,1967,2,459,Unemployed for 15 Weeks & over
LNS13008516,1967,3,436,Unemployed for 15 Weeks & over
LNS13008516,1967,4,428,Unemployed for 15 Weeks & over
LNS13008516,1967,5,417,Unemployed for 15 Weeks & over
LNS13008516,1967,6,422,Unemployed for 15 Weeks & over
LNS13008516,1967,7,412,Unemployed for 15 Weeks & over
LNS13008516,1967,8,441,Unemployed for 15 Weeks & over
LNS13008516,1967,10,448,Unemployed for 15 Weeks & over
LNS13008516,1967,10,472,Unemployed for 15 Weeks & over
LNS13008516,1967,11,490,Unemployed for 15 Weeks & over
LNS13008516,1967,12,485,Unemployed for 15 Weeks & over
LNS13008516,1968,1,503,Unemployed for 15 Weeks & over
LNS13008516,1968,2,468,Unemployed for 15 Weeks & over
LNS13008516,1968,3,447,Unemployed for 15 Weeks & over
LNS13008516,1968,4,393,Unemployed for 15 Weeks & over
LNS13008516,1968,5,395,Unemployed for 15 Weeks & over
LNS13008516,1968,6,405,Unemployed for 15 Weeks & over
LNS13008516,1968,7,426,Unemployed for 15 Weeks & over
LNS13008516,1968,8,393,Unemployed for 15 Weeks & over
LNS13008516,1968,10,375,Unemployed for 15 Weeks & over
LNS13008516,1968,10,386,Unemployed for 15 Weeks & over
LNS13008516,1968,11,357,Unemployed for 15 Weeks & over
LNS13008516,1968,12,351,Unemployed for 15 Weeks & over
LNS13008516,1969,1,339,Unemployed for 15 Weeks & over
LNS13008516,1969,2,358,Unemployed for 15 Weeks & over
LNS13008516,1969,3,353,Unemployed for 15 Weeks & over
LNS13008516,1969,4,386,Unemployed for 15 Weeks & over
LNS13008516,1969,5,387,Unemployed for 15 Weeks & over
LNS13008516,1969,6,368,Unemployed for 15 Weeks & over
LNS13008516,1969,7,377,Unemployed for 15 Weeks & over
LNS13008516,1969,8,373,Unemployed for 15 Weeks & over
LNS13008516,1969,10,391,Unemployed for 15 Weeks & over
LNS13008516,1969,10,374,Unemployed for 15 Weeks & over
LNS13008516,1969,11,392,Unemployed for 15 Weeks & over
LNS13008516,1969,12,413,Unemployed for 15 Weeks & over
LNS13008516,1970,1,431,Unemployed for 15 Weeks & over
LNS13008516,1970,2,470,Unemployed for 15 Weeks & over
LNS13008516,1970,3,534,Unemployed for 15 Weeks & over
LNS13008516,1970,4,602,Unemployed for 15 Weeks & over
LNS13008516,1970,5,591,Unemployed for 15 Weeks & over
LNS13008516,1970,6,657,Unemployed for 15 Weeks & over
LNS13008516,1970,7,662,Unemployed for 15 Weeks & over
LNS13008516,1970,8,705,Unemployed for 15 Weeks & over
LNS13008516,1970,10,788,Unemployed for 15 Weeks & over
LNS13008516,1970,10,771,Unemployed for 15 Weeks & over
LNS13008516,1970,11,871,Unemployed for 15 Weeks & over
LNS13008516,1970,12,1102,Unemployed for 15 Weeks & over
LNS13008516,1971,1,1113,Unemployed for 15 Weeks & over
LNS13008516,1971,2,1068,Unemployed for 15 Weeks & over
LNS13008516,1971,3,1098,Unemployed for 15 Weeks & over
LNS13008516,1971,4,1149,Unemployed for 15 Weeks & over
LNS13008516,1971,5,1173,Unemployed for 15 Weeks & over
LNS13008516,1971,6,1167,Unemployed for 15 Weeks & over
LNS13008516,1971,7,1251,Unemployed for 15 Weeks & over
LNS13008516,1971,8,1261,Unemployed for 15 Weeks & over
LNS13008516,1971,10,1239,Unemployed for 15 Weeks & over
LNS13008516,1971,10,1268,Unemployed for 15 Weeks & over
LNS13008516,1971,11,1277,Unemployed for 15 Weeks & over
LNS13008516,1971,12,1283,Unemployed for 15 Weeks & over
LNS13008516,1972,1,1257,Unemployed for 15 Weeks & over
LNS13008516,1972,2,1292,Unemployed for 15 Weeks & over
LNS13008516,1972,3,1232,Unemployed for 15 Weeks & over
LNS13008516,1972,4,1203,Unemployed for 15 Weeks & over
LNS13008516,1972,5,1168,Unemployed for 15 Weeks & over
LNS13008516,1972,6,1141,Unemployed for 15 Weeks & over
LNS13008516,1972,7,1154,Unemployed for 15 Weeks & over
LNS13008516,1972,8,1156,Unemployed for 15 Weeks & over
LNS13008516,1972,10,1131,Unemployed for 15 Weeks & over
LNS13008516,1972,10,1123,Unemployed for 15 Weeks & over
LNS13008516,1972,11,1040,Unemployed for 15 Weeks & over
LNS13008516,1972,12,1006,Unemployed for 15 Weeks & over
LNS13008516,1973,1,947,Unemployed for 15 Weeks & over
LNS13008516,1973,2,894,Unemployed for 15 Weeks & over
LNS13008516,1973,3,889,Unemployed for 15 Weeks & over
LNS13008516,1973,4,809,Unemployed for 15 Weeks & over
LNS13008516,1973,5,816,Unemployed for 15 Weeks & over
LNS13008516,1973,6,779,Unemployed for 15 Weeks & over
LNS13008516,1973,7,756,Unemployed for 15 Weeks & over
LNS13008516,1973,8,788,Unemployed for 15 Weeks & over
LNS13008516,1973,10,785,Unemployed for 15 Weeks & over
LNS13008516,1973,10,793,Unemployed for 15 Weeks & over
LNS13008516,1973,11,832,Unemployed for 15 Weeks & over
LNS13008516,1973,12,767,Unemployed for 15 Weeks & over
LNS13008516,1974,1,799,Unemployed for 15 Weeks & over
LNS13008516,1974,2,829,Unemployed for 15 Weeks & over
LNS13008516,1974,3,849,Unemployed for 15 Weeks & over
LNS13008516,1974,4,889,Unemployed for 15 Weeks & over
LNS13008516,1974,5,880,Unemployed for 15 Weeks & over
LNS13008516,1974,6,926,Unemployed for 15 Weeks & over
LNS13008516,1974,7,924,Unemployed for 15 Weeks & over
LNS13008516,1974,8,960,Unemployed for 15 Weeks & over
LNS13008516,1974,10,1021,Unemployed for 15 Weeks & over
LNS13008516,1974,10,1072,Unemployed for 15 Weeks & over
LNS13008516,1974,11,1128,Unemployed for 15 Weeks & over
LNS13008516,1974,12,1326,Unemployed for 15 Weeks & over
LNS13008516,1975,1,1555,Unemployed for 15 Weeks & over
LNS13008516,1975,2,1841,Unemployed for 15 Weeks & over
LNS13008516,1975,3,2074,Unemployed for 15 Weeks & over
LNS13008516,1975,4,2442,Unemployed for 15 Weeks & over
LNS13008516,1975,5,2643,Unemployed for 15 Weeks & over
LNS13008516,1975,6,2843,Unemployed for 15 Weeks & over
LNS13008516,1975,7,2943,Unemployed for 15 Weeks & over
LNS13008516,1975,8,2862,Unemployed for 15 Weeks & over
LNS13008516,1975,10,2906,Unemployed for 15 Weeks & over
LNS13008516,1975,10,2689,Unemployed for 15 Weeks & over
LNS13008516,1975,11,2789,Unemployed for 15 Weeks & over
LNS13008516,1975,12,2868,Unemployed for 15 Weeks & over
LNS13008516,1976,1,2713,Unemployed for 15 Weeks & over
LNS13008516,1976,2,2519,Unemployed for 15 Weeks & over
LNS13008516,1976,3,2441,Unemployed for 15 Weeks & over
LNS13008516,1976,4,2210,Unemployed for 15 Weeks & over
LNS13008516,1976,5,2115,Unemployed for 15 Weeks & over
LNS13008516,1976,6,2332,Unemployed for 15 Weeks & over
LNS13008516,1976,7,2316,Unemployed for 15 Weeks & over
LNS13008516,1976,8,2378,Unemployed for 15 Weeks & over
LNS13008516,1976,10,2296,Unemployed for 15 Weeks & over
LNS13008516,1976,10,2292,Unemployed for 15 Weeks & over
LNS13008516,1976,11,2354,Unemployed for 15 Weeks & over
LNS13008516,1976,12,2375,Unemployed for 15 Weeks & over
LNS13008516,1977,1,2200,Unemployed for 15 Weeks & over
LNS13008516,1977,2,2174,Unemployed for 15 Weeks & over
LNS13008516,1977,3,2057,Unemployed for 15 Weeks & over
LNS13008516,1977,4,1936,Unemployed for 15 Weeks & over
LNS13008516,1977,5,1928,Unemployed for 15 Weeks & over
LNS13008516,1977,6,1918,Unemployed for 15 Weeks & over
LNS13008516,1977,7,1907,Unemployed for 15 Weeks & over
LNS13008516,1977,8,1836,Unemployed for 15 Weeks & over
LNS13008516,1977,10,1853,Unemployed for 15 Weeks & over
LNS13008516,1977,10,1789,Unemployed for 15 Weeks & over
LNS13008516,1977,11,1804,Unemployed for 15 Weeks & over
LNS13008516,1977,12,1717,Unemployed for 15 Weeks & over
LNS13008516,1978,1,1643,Unemployed for 15 Weeks & over
LNS13008516,1978,2,1584,Unemployed for 15 Weeks & over
LNS13008516,1978,3,1531,Unemployed for 15 Weeks & over
LNS13008516,1978,4,1502,Unemployed for 15 Weeks & over
LNS13008516,1978,5,1420,Unemployed for 15 Weeks & over
LNS13008516,1978,6,1352,Unemployed for 15 Weeks & over
LNS13008516,1978,7,1373,Unemployed for 15 Weeks & over
LNS13008516,1978,8,1242,Unemployed for 15 Weeks & over
LNS13008516,1978,10,1308,Unemployed for 15 Weeks & over
LNS13008516,1978,10,1319,Unemployed for 15 Weeks & over
LNS13008516,1978,11,1242,Unemployed for 15 Weeks & over
LNS13008516,1978,12,1269,Unemployed for 15 Weeks & over
LNS13008516,1979,1,1250,Unemployed for 15 Weeks & over
LNS13008516,1979,2,1297,Unemployed for 15 Weeks & over
LNS13008516,1979,3,1365,Unemployed for 15 Weeks & over
LNS13008516,1979,4,1272,Unemployed for 15 Weeks & over
LNS13008516,1979,5,1239,Unemployed for 15 Weeks & over
LNS13008516,1979,6,1171,Unemployed for 15 Weeks & over
LNS13008516,1979,7,1123,Unemployed for 15 Weeks & over
LNS13008516,1979,8,1203,Unemployed for 15 Weeks & over
LNS13008516,1979,10,1172,Unemployed for 15 Weeks & over
LNS13008516,1979,10,1219,Unemployed for 15 Weeks & over
LNS13008516,1979,11,1239,Unemployed for 15 Weeks & over
LNS13008516,1979,12,1277,Unemployed for 15 Weeks & over
LNS13008516,1980,1,1353,Unemployed for 15 Weeks & over
LNS13008516,1980,2,1358,Unemployed for 15 Weeks & over
LNS13008516,1980,3,1457,Unemployed for 15 Weeks & over
LNS13008516,1980,4,1694,Unemployed for 15 Weeks & over
LNS13008516,1980,5,1740,Unemployed for 15 Weeks & over
LNS13008516,1980,6,1760,Unemployed for 15 Weeks & over
LNS13008516,1980,7,1995,Unemployed for 15 Weeks & over
LNS13008516,1980,8,2162,Unemployed for 15 Weeks & over
LNS13008516,1980,10,2309,Unemployed for 15 Weeks & over
LNS13008516,1980,10,2306,Unemployed for 15 Weeks & over
LNS13008516,1980,11,2329,Unemployed for 15 Weeks & over
LNS13008516,1980,12,2406,Unemployed for 15 Weeks & over
LNS13008516,1981,1,2389,Unemployed for 15 Weeks & over
LNS13008516,1981,2,2344,Unemployed for 15 Weeks & over
LNS13008516,1981,3,2276,Unemployed for 15 Weeks & over
LNS13008516,1981,4,2231,Unemployed for 15 Weeks & over
LNS13008516,1981,5,2221,Unemployed for 15 Weeks & over
LNS13008516,1981,6,2250,Unemployed for 15 Weeks & over
LNS13008516,1981,7,2166,Unemployed for 15 Weeks & over
LNS13008516,1981,8,2241,Unemployed for 15 Weeks & over
LNS13008516,1981,10,2261,Unemployed for 15 Weeks & over
LNS13008516,1981,10,2303,Unemployed for 15 Weeks & over
